ID,MTS,AMOUNT,PRICE
264318369,1530539485671,104.0,1.924e-05
264317663,1530539463976,-129.0,1.924e-05
264313899,1530539316974,149.0,1.922e-05
264312636,1530539289346,82.0,1.955e-05
264308087,1530539201417,-133.0,1.921e-05
264307278,1530539179819,-101.0,1.92e-05
264305216,1530539147380,141.0,1.92e-05
264304788,1530539135863,115.0,1.92e-05
264304023,1530539120368,114.0,1.919e-05
264303585,1530539108372,138.0,1.919e-05
264303068,1530539088734,-224.0,1.918e-05
264302909,1530539080311,-204.0,1.919e-05
264302886,1530539078629,-242.0,1.918e-05
264300110,1530538977451,-126.0,1.917e-05
264299702,1530538955405,-168.0,1.917e-05
264299614,1530538949521,-161.0,1.92e-05
264299536,1530538940064,-166.0,1.919e-05
264299317,1530538911861,-243.0,1.918e-05
264299089,1530538891811,198.0,1.919e-05
264299000,1530538881765,-194.0,1.916e-05
264298925,1530538874836,226.0,1.917e-05
264298615,1530538850153,146.0,1.916e-05
264298516,1530538843957,154.0,1.916e-05
264298104,1530538823854,-147.0,1.914e-05
264297885,1530538809058,-140.0,1.912e-05
264297547,1530538791302,186.0,1.912e-05
264297230,1530538772256,-147.0,1.91e-05
264297149,1530538768625,-152.0,1.912e-05
264296788,1530538748249,5e-06,1.91e-05
264296785,1530538748218,153.999995,1.91e-05
264296299,1530538727266,-227.0,1.911e-05
264296029,1530538715450,237.0,1.91e-05
264295656,1530538703311,-232.0,1.913e-05
264295196,1530538689382,198.0,1.912e-05
